CueShowTime,ObjShowTime,ReactionTime,Eccentricity,StimType,Guess,Correct
1718911832162,1718911833475,1718911834629,-15,face1,face1,True
1718911835141,1718911836099,1718911836949,-15,face2,face2,True
1718911837461,1718911838379,1718911839894,+15,face1,face1,True
1718911840404,1718911841914,1718911846504,-30,face1,face1,True
1718911847014,1718911848338,1718911849272,-30,face2,face2,True
1718911849783,1718911851391,1718911852124,-15,face3,face3,True
1718911852625,1718911853798,1718911855453,+15,face1,face1,True
1718911855953,1718911856915,1718911857572,+30,face2,face2,True
1718911858083,1718911858988,1718911859746,+30,face2,face2,True
1718911860258,1718911861346,1718911862195,+30,face3,face3,True
1718911862707,1718911863488,1718911864338,+30,face3,face3,True
1718911864850,1718911866194,1718911867091,-30,face2,face2,True
1718911867603,1718911869203,1718911870140,-30,face3,face3,True
1718911870650,1718911872002,1718911872952,-30,face3,face3,True
1718911873453,1718911874529,1718911875419,-30,face3,face3,True
1718911875932,1718911877490,1718911878118,0,face2,face2,True
1718911878629,1718911880120,1718911880828,-15,face2,face2,True
1718911881338,1718911882590,1718911884243,+15,face2,face2,True
1718911884756,1718911886058,1718911887096,+15,face1,face1,True
1718911887606,1718911889103,1718911890127,+15,face1,face1,True
1718911890637,1718911891658,1718911892476,0,face3,face3,True
1718911892986,1718911894082,1718911895141,-30,face1,face1,True
1718911895653,1718911897210,1718911898202,-15,face3,face3,True
1718911898714,1718911900358,1718911903626,-30,face3,face3,True
1718911904133,1718911905191,1718911905884,0,face2,face2,True
1718911906394,1718911907556,1718911908542,-30,face2,face2,True
1718911909052,1718911909817,1718911910585,-30,face2,face2,True
1718911911096,1718911912141,1718911912924,+15,face3,face3,True
1718911913432,1718911914252,1718911917047,+30,face1,face1,True
1718911917558,1718911918684,1718911919737,+30,face3,face3,True
1718911920248,1718911921487,1718911922247,0,face2,face2,True
1718911922760,1718911923733,1718911924404,0,face3,face3,True
1718911924916,1718911926296,1718911927296,+15,face1,face3,False
1718911927807,1718911929095,1718911930885,-30,face2,face2,True
1718911931396,1718911932797,1718911933835,-30,face3,face3,True
1718911934342,1718911935262,1718911936997,-30,face1,face1,True
1718911937508,1718911938859,1718911939577,0,face2,face2,True
1718911940086,1718911941545,1718911942225,0,face2,face2,True
1718911942736,1718911944269,1718911945051,-15,face3,face3,True
1718911945560,1718911946302,1718911947149,-30,face1,face1,True
1718911947659,1718911948618,1718911950041,+15,face1,face1,True
1718911950553,1718911951474,1718911952628,+30,face3,face3,True
1718911953139,1718911954264,1718911955675,+30,face3,face3,True
1718911956186,1718911957325,1718911957917,0,face2,face2,True
1718911958428,1718911959196,1718911959942,-15,face3,face3,True
1718911960454,1718911961247,1718911962042,+30,face2,face2,True
1718911962556,1718911963297,1718911964123,-15,face3,face3,True
1718911964624,1718911965673,1718911966659,-30,face2,face2,True
1718911967171,1718911967962,1718911968720,-15,face3,face3,True
1718911969230,1718911970192,1718911970962,-15,face2,face2,True
1718911971470,1718911973042,1718911973761,+30,face2,face2,True
1718911974272,1718911975178,1718911975870,-15,face3,face3,True
1718911976381,1718911977901,1718911978583,+15,face2,face2,True
1718911979092,1718911980164,1718911980996,+30,face2,face2,True
1718911981507,1718911983147,1718911984393,-15,face1,face1,True
1718911984905,1718911986185,1718911987017,+15,face2,face2,True
1718911987528,1718911988575,1718911989767,-15,face1,face1,True
1718911990268,1718911991481,1718911992278,-15,face2,face2,True
1718911992790,1718911994360,1718911995294,-30,face2,face2,True
1718911995795,1718911996548,1718911997316,-30,face2,face2,True
1718911997826,1718911999080,1718911999760,0,face2,face2,True
1718912000267,1718912001084,1718912001610,0,face2,face2,True
1718912002122,1718912003027,1718912003924,+30,face1,face1,True
1718912004435,1718912005930,1718912007212,-30,face1,face1,True
1718912007722,1718912008731,1718912010179,+15,face1,face1,True
1718912010689,1718912011635,1718912013164,-15,face1,face1,True
1718912013667,1718912014917,1718912015650,+30,face2,face2,True
1718912016160,1718912016981,1718912018377,+30,face1,face1,True
1718912018886,1718912019615,1718912020591,-30,face3,face3,True
1718912021100,1718912022147,1718912022878,+15,face2,face2,True
1718912023389,1718912025011,1718912025946,+15,face2,face2,True
1718912026457,1718912027974,1718912028746,-15,face2,face2,True
1718912029247,1718912030419,1718912031318,-30,face2,face2,True
1718912031833,1718912032764,1718912033518,-30,face2,face2,True
1718912034027,1718912034860,1718912035643,+15,face3,face3,True
1718912036156,1718912037048,1718912037973,+30,face2,face2,True
1718912038484,1718912039444,1718912040429,+15,face1,face1,True
1718912040941,1718912041758,1718912042360,-15,face2,face2,True
1718912042871,1718912044134,1718912044941,+30,face2,face2,True
1718912045450,1718912047121,1718912048093,+30,face1,face1,True
1718912048605,1718912049803,1718912050653,0,face1,face1,True
1718912051156,1718912052574,1718912053293,-30,face2,face2,True
1718912053804,1718912055328,1718912056288,-30,face2,face2,True
1718912056801,1718912057996,1718912058726,+30,face3,face3,True
1718912059238,1718912060861,1718912061466,-15,face2,face2,True
1718912061978,1718912062946,1718912063637,+15,face1,face1,True
1718912064150,1718912065098,1718912065981,-30,face2,face2,True
1718912066492,1718912067528,1718912068386,-30,face1,face1,True
1718912068896,1718912070546,1718912071382,0,face3,face3,True
1718912071894,1718912073326,1718912074289,-30,face1,face2,False
1718912074800,1718912075881,1718912076625,+15,face2,face2,True
1718912077136,1718912078285,1718912079081,+30,face3,face3,True
1718912079594,1718912080604,1718912081272,-15,face2,face2,True
1718912081783,1718912083443,1718912084108,+30,face2,face2,True
1718912084611,1718912085796,1718912086707,+15,face3,face3,True
1718912087217,1718912088825,1718912089803,-15,face3,face3,True
1718912090315,1718912091515,1718912092374,0,face1,face1,True
1718912092883,1718912094492,1718912095223,+15,face2,face2,True
1718912095733,1718912096489,1718912097463,-15,face1,face1,True
1718912097977,1718912099506,1718912100379,0,face3,face3,True
